user_id,reading_session,article_id,scroll_range,max_offset,ratio,displayedWords,reading_duration,numberOfWords,numOfScroll,freScroll,reading_speed
328,079ae5a6-95ec-4baf-b18e-2edc010658bc,40608002,6604,4380,0.6632,6155.1592,16,9281,241,15.0625,23081.847
328,de2f2a02-62b7-4346-b92a-13b00ce79e23,40247178,8224,6000,0.7296,7298.9184,63,10004,455,7.222222222,6951.350857
356,24439a95-58bc-4e9a-a174-2e5d7f9588a8,40483774,5019,3195,0.6366,1169.4342,20,1837,145,7.25,3508.3026
356,57425a68-c99b-4a0d-ac2e-8c67f4e83616,40622173,2028,204,0.1006,106.636,14,1060,7,0.5,457.0114286
356,57425a68-c99b-4a0d-ac2e-8c67f4e83616,40622623,3291,668,0.203,264.915,15,1305,36,2.4,1059.66
356,801527de-afe3-464e-acfe-200d3ab1c0a9,40483774,5019,3195,0.6366,1169.4342,17,1837,172,10.11764706,4127.414824
356,8681e5c0-d575-4397-87f4-1a4558829985,40598015,5800,1826,0.3148,592.7684,35,1883,280,8,1016.1744
356,8681e5c0-d575-4397-87f4-1a4558829985,40598351,2689,933,0.347,445.201,23,1283,63,2.739130435,1161.393913
356,87ccb1cb-2cd2-4538-9b5d-e417c83b6c64,40669333,2655,831,0.313,403.144,39,1288,34,0.871794872,620.2215385
356,afa8f904-bfa9-40bb-8c0a-d26c75d5caa7,40609989,2265,441,0.1947,225.6573,85,1159,20,0.235294118,159.2875059
356,bdebfad9-d621-4c91-9eab-1b0284e876c5,40673053,2751,783,0.2846,375.672,7,1320,43,6.142857143,3220.045714
356,d1b377c9-8172-4bc6-9102-0b4ff53ee1e1,40642701,13908,5064,0.3641,1327.5086,22,3646,206,9.363636364,3620.478
356,d1b377c9-8172-4bc6-9102-0b4ff53ee1e1,40652803,1824,0,0,0,34,1722,1,0.029411765,0
356,d1b377c9-8172-4bc6-9102-0b4ff53ee1e1,40652803,4077,2253,0.5526,951.5772,34,1722,82,2.411764706,1679.253882
356,f61a3bda-822d-41d1-ba70-368cca418dc5,40051032,2409,585,0.2428,310.5412,17,1279,20,1.176470588,1096.027765
357,779166b0-c142-4ac6-b0e2-74adc7b3c9c6,40592450,2175,507,0.2331,263.6361,9,1131,40,4.444444444,1757.574
364,205d605e-7b4a-4e70-9aba-e136f92a4c87,40592808,7836,6168,0.7871,2310.1385,26,2935,84,3.230769231,5331.088846
364,205d605e-7b4a-4e70-9aba-e136f92a4c87,40597244,7623,1619,0.2124,634.014,11,2985,119,10.81818182,3458.258182
364,39929020-e031-4b4b-b8b6-4a29dd2f3e24,40582046,12165,1960,0.1611,562.5612,16,3492,63,3.9375,2109.6045
364,39929020-e031-4b4b-b8b6-4a29dd2f3e24,40604732,5688,4020,0.7068,1743.6756,23,2467,202,8.782608696,4548.718957
364,39929020-e031-4b4b-b8b6-4a29dd2f3e24,40606244,3237,1569,0.4847,1067.3094,59,2202,370,6.271186441,1085.39939
364,6bfb2dd7-9820-42c7-b82a-537de2172e0e,40667089,6702,5034,0.7511,1886.0121,54,2511,378,7,2095.569
376,533adaa5-a776-4a32-80fc-847c19d11d49,40635443,8124,2769,0.3408,917.4336,71,2692,227,3.197183099,775.296
377,32c05cda-c5f3-417f-902c-5d1761b9089d,41683713,5284,685,0.1296,439.344,3,3390,19,6.333333333,8786.88
377,32c05cda-c5f3-417f-902c-5d1761b9089d,41683713,5688,700,0.1231,417.309,3,3390,4,1.333333333,8346.18
377,32c05cda-c5f3-417f-902c-5d1761b9089d,41684111,4984,695,0.1394,386.835,3,2775,26,8.666666667,7736.7
377,a2c531a9-0202-4b18-a4ab-054a17a1983f,41684111,4546,680,0.1496,405.7152,11,2712,12,1.090909091,2212.992
378,87f14cfd-bf9e-4a6b-a4b7-e24b63106195,41720244,7913,4002,0.5058,1612.9962,9,3189,145,16.11111111,10753.308
379,1a9430f5-498f-4f78-aec6-ca92414024f5,41788898,11604,470,0.0405,143.4915,18,3543,39,2.166666667,478.305
379,3dec597a-cf2e-45dd-8a5e-49491763b801,41753022,9543,2179,0.2283,2254.6908,9,9876,58,6.444444444,15031.272
379,3dec597a-cf2e-45dd-8a5e-49491763b801,41771294,7593,2899,0.3818,3759.2028,12,9846,175,14.58333333,18796.014
379,6810a543-6863-4d4d-9e85-3a638100b426,41808227,9136,4454,0.4875,4757.5125,52,9759,456,8.769230769,5489.4375
379,a9dd39f7-df8c-4a93-b7a6-d37d5058e57e,41772372,10131,449,0.0443,433.8299,13,9793,31,2.384615385,2002.291846
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,6220,4773,0.7674,2061.2364,61,2686,486,7.967213115,2027.445639
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41802900,7994,6547,0.819,2520.063,59,3077,781,13.23728814,2562.775932
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41807702,2545,1098,0.4314,685.926,26,1590,134,5.153846154,1582.906154
380,30d3b109-cf78-46e7-9b95-731a6f252071,42715147,13311,2153,0.1617,549.6183,12,3399,57,4.75,2748.0915
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,2996,1549,0.517,1456.389,17,2817,85,5,5140.196471
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,4970,3523,0.7089,1862.9892,11,2628,245,22.27272727,10161.75927
380,6313adb4-7db3-48b6-92d3-e5235a610288,42721417,9864,3112,0.3155,964.799,20,3058,183,9.15,2894.397
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,9635,7014,0.728,2349.984,16,3228,285,17.8125,8812.44
380,a0228453-00e6-4ea8-b7f6-abcf15487c37,42713108,8847,3409,0.3853,1177.4768,8,3056,99,12.375,8831.076
380,a0228453-00e6-4ea8-b7f6-abcf15487c37,42721417,5340,2405,0.4504,1248.9592,12,2773,106,8.833333333,6244.796
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,8813,1961,0.2225,695.535,10,3126,117,11.7,4173.21
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741465,4647,1252,0.2694,679.4268,15,2522,101,6.733333333,2717.7072
380,e4b28ee7-3119-4782-be77-a80832bff04d,42766623,8687,2221,0.2557,797.2726,8,3118,55,6.875,5979.5445
380,f7d4b81d-7395-4da1-8240-264859063811,42724380,9063,172,0.019,61.104,10,3216,15,1.5,366.624
381,18f1c6a6-90fc-441d-8c18-edc643af9a28,42767657,5955,1203,0.202,558.934,11,2767,40,3.636363636,3048.730909
381,27b2d758-7e04-4320-b2c0-b7a1abe54d07,42766623,8687,6303,0.7256,2262.4208,10,3118,138,13.8,13574.5248
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,4600,3153,0.6854,1722.4102,11,2513,109,9.909090909,9394.964727
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42764304,5527,1218,0.2204,541.5228,7,2457,70,10,4641.624
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42733993,2983,98,0.0329,75.8016,9,2304,15,1.666666667,505.344
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,5598,4151,0.7415,1864.8725,12,2515,166,13.83333333,9324.3625
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,3912,1162,0.297,619.542,7,2086,99,14.14285714,5310.36
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42732304,1797,350,0.1948,770.434,17,3955,15,0.882352941,2719.178824
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3637,0.6994,1821.937,84,2605,1589,18.91666667,1301.383571
384,9eb7c36e-6b18-475e-b9c9-43055cb03e19,42790624,10044,8481,0.8444,2855.7608,53,3382,611,11.52830189,3232.936755
385,2c9c06d9-eddf-46a9-bc19-bf55b4f241aa,42787529,4803,229,0.0477,117.1989,17,2457,24,1.411764706,413.6431765
385,2c9c06d9-eddf-46a9-bc19-bf55b4f241aa,42787529,5412,1167,0.2156,529.7292,17,2457,37,2.176470588,1869.632471
385,2c9c06d9-eddf-46a9-bc19-bf55b4f241aa,42799284,7473,3947,0.5282,1564.0002,84,2961,180,2.142857143,1117.143
385,2c9c06d9-eddf-46a9-bc19-bf55b4f241aa,42800271,9129,2004,0.2195,653.671,37,2978,82,2.216216216,1060.007027
385,44abeeef-74e6-4df5-9182-1e55fada70a9,42782785,3915,1244,0.3178,570.1332,11,1794,34,3.090909091,3109.817455
385,98f10109-a707-4dc0-a65f-ed55a0f4e5f4,42820246,5655,4131,0.7305,1887.612,81,2584,171,2.111111111,1398.231111
385,98f10109-a707-4dc0-a65f-ed55a0f4e5f4,42821938,5625,3804,0.6763,1678.5766,39,2482,183,4.692307692,2582.425538
385,98f10109-a707-4dc0-a65f-ed55a0f4e5f4,42825431,9972,5419,0.5434,1687.257,70,3105,246,3.514285714,1446.220286
385,98f10109-a707-4dc0-a65f-ed55a0f4e5f4,42826028,4449,2925,0.6575,1620.08,51,2464,239,4.68627451,1905.976471
385,98f10109-a707-4dc0-a65f-ed55a0f4e5f4,42826915,6276,1785,0.2844,725.5044,23,2551,76,3.304347826,1892.620174
385,98f10109-a707-4dc0-a65f-ed55a0f4e5f4,42827210,7776,4280,0.5504,1613.2224,57,2931,218,3.824561404,1698.128842
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,4362,0.7411,2003.9344,126,2704,310,2.46031746,954.2544762
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,9910,0.9151,3815.967,26,4170,338,13,8806.077692
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,920,0,0,0,98,2975,1,0.010204082,0
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,7288,0.8879,2641.5025,98,2975,1720,17.55102041,1617.246429
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16220,161,0.0099,29.4525,98,2975,23,0.234693878,18.03214286
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,1298,0.0787,234.1325,98,2975,233,2.37755102,143.3464286
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16520,128,0.0077,22.9075,98,2975,5,0.051020408,14.025
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,19764,144,0.0073,21.7175,98,2975,55,0.56122449,13.29642857
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4746,0.8376,2081.436,136,2485,1988,14.61764706,918.2805882
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787419,3338,2418,0.7244,1800.134,27,2485,631,23.37037037,4000.297778
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787419,3338,2418,0.7244,1749.426,52,2415,631,12.13461538,2018.568462
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,3434,0.7887,1969.3839,138,2497,2374,17.20289855,856.2538696
387,cc984e33-479e-4477-9671-0b590114475d,42803812,11419,7890,0.691,2321.76,9518,3360,236,0.024795125,14.63601597
389,318570ab-c3c5-4393-bf0c-40a5cecc1e74,42821938,3902,752,0.1927,478.2814,13,2482,37,2.846153846,2207.452615
389,318570ab-c3c5-4393-bf0c-40a5cecc1e74,42826915,4385,229,0.0522,133.1622,24,2551,20,0.833333333,332.9055
389,59fee2e6-e8d2-462f-991d-139820ab7970,42831507,3046,1458,0.4787,1102.9248,136,2304,328,2.411764706,486.5844706
389,90e17a0c-329b-4af7-9fe3-237c6b01bbf5,42851668,6705,998,0.1488,464.256,98974,3120,246,0.002485501,0.281441187
389,98255014-39d5-42a5-a5de-7494ec313ee7,42812158,5262,3689,0.7011,1894.3722,14642,2702,797,0.054432455,7.762760005
389,98255014-39d5-42a5-a5de-7494ec313ee7,42819405,5766,2076,0.36,1065.24,116,2959,381,3.284482759,550.9862069
390,17a10ba1-03be-4756-8c50-0e2cf0c4ec10,42810724,24996,23616,0.9448,4351.7488,15,4606,272,18.13333333,17406.9952
390,17a10ba1-03be-4756-8c50-0e2cf0c4ec10,42811433,4617,3237,0.7011,1681.9389,11,2399,150,13.63636364,9174.212182
390,7de36bfb-7329-410a-a618-ec862a03accd,42809865,4410,1871,0.4243,1107.423,14,2610,40,2.857142857,4746.098571
390,7de36bfb-7329-410a-a618-ec862a03accd,42810724,1380,0,0,0,85,4606,1,0.011764706,0
390,7de36bfb-7329-410a-a618-ec862a03accd,42810724,24996,23616,0.9448,4351.7488,85,4606,373,4.388235294,3071.822682
390,f5ab7dff-d63e-474a-b69b-f1c66ae5be10,42805712,6432,5052,0.7854,1993.3452,25,2538,487,19.48,4784.02848
390,f5ab7dff-d63e-474a-b69b-f1c66ae5be10,42810724,24996,23616,0.9448,4351.7488,30,4606,777,25.9,8703.4976
390,f5ab7dff-d63e-474a-b69b-f1c66ae5be10,42810724,24996,23616,0.9448,4351.7488,4,4606,777,194.25,65276.232
391,d1b124e0-ae0d-452b-aa8a-17f409f5c686,42805482,5841,4461,0.7637,2139.1237,16,2801,92,5.75,8021.713875
401,1fc400f7-e671-41d4-a145-6eb1a7856ca8,43435689,7044,5520,0.7836,2111.802,90,2695,306,3.4,1407.868
401,1fc400f7-e671-41d4-a145-6eb1a7856ca8,43462423,4173,2649,0.6348,1477.1796,53,2327,123,2.320754717,1672.278792
401,2c8edaba-2387-4a58-bd43-2ef1b3e09139,43446359,5469,3945,0.7213,1892.6912,99,2624,336,3.393939394,1147.085576
401,9848fff2-7044-40f2-bc9c-123f4b0f9873,43428003,2955,1431,0.4843,1076.5989,50,2223,84,1.68,1291.91868
401,9848fff2-7044-40f2-bc9c-123f4b0f9873,43429393,7341,5817,0.7924,2105.4068,116,2657,375,3.232758621,1089.003517
401,9848fff2-7044-40f2-bc9c-123f4b0f9873,43439807,13683,9834,0.7187,2768.4324,162,3852,708,4.37037037,1025.345333
401,9848fff2-7044-40f2-bc9c-123f4b0f9873,43444791,7425,5901,0.7947,2179.8621,172,2743,394,2.290697674,760.4170116
401,9cb4c17c-557a-4651-bce6-1ee14bcd7355,43494337,15876,11630,0.7326,2734.0632,183,3732,733,4.005464481,896.4141639
401,ddb6d59b-038d-41da-81fa-00d84487081c,43465700,11589,10065,0.8685,2851.2855,202,3283,487,2.410891089,846.9164851
401,f4b53eea-948c-44c1-a626-a8f60f7534bc,43437097,3840,2316,0.6031,1385.3207,47,2297,95,2.021276596,1768.494511
402,56352eb9-0016-485b-ab29-174ff1349ac2,44705158,5751,2604,0.4528,1381.04,49,3050,122,2.489795918,1691.069388
402,f266e40f-4ee6-4aed-9c87-82a038010700,43633094,6096,982,0.1611,434.4867,17,2697,59,3.470588235,1533.482471
403,32e91c0b-3b35-470e-8905-cb4307e9420a,43629255,4501,2814,0.6252,1506.732,31,2410,127,4.096774194,2916.255484
403,32e91c0b-3b35-470e-8905-cb4307e9420a,43636379,10003,8316,0.8314,2726.992,132,3280,1006,7.621212121,1239.541818
404,7aa44cf2-93be-4715-9b50-cf1345664784,43875321,9846,3101,0.315,1153.845,8,3663,169,21.125,8653.8375
405,0fba288c-2301-438f-a883-73b8ee272c0c,43889678,7588,1019,0.1343,440.9069,11,3283,63,5.727272727,2404.946727
406,70e7a7d2-6e10-44de-8162-bc8611d65ee6,44017266,8613,6933,0.8049,2409.0657,126,2993,1171,9.293650794,1147.174143
406,70e7a7d2-6e10-44de-8162-bc8611d65ee6,44020061,5187,3507,0.6761,1810.5958,63,2678,372,5.904761905,1724.376952
406,73464d69-81ef-493e-9819-d8e5efa9710d,43981895,8838,7158,0.8099,2517.1692,184,3108,1221,6.635869565,820.8160435
406,d8facddc-edb4-4612-97ff-5a069db847c1,44008098,8202,6522,0.7952,2248.8256,74,2828,356,4.810810811,1823.372108
406,d8facddc-edb4-4612-97ff-5a069db847c1,44011112,6165,4485,0.7275,1980.9825,36,2723,323,8.972222222,3301.6375
406,d8facddc-edb4-4612-97ff-5a069db847c1,44015562,4683,3003,0.6413,1794.3574,38,2798,373,9.815789474,2833.195895
406,d8facddc-edb4-4612-97ff-5a069db847c1,44015562,4683,3003,0.6413,1794.3574,1,2798,373,373,107661.444
406,ee13fd8e-9627-402e-9d3e-07d6f09c8597,43968765,8433,6753,0.8008,2621.8192,66,3274,932,14.12121212,2383.472
406,ee13fd8e-9627-402e-9d3e-07d6f09c8597,43981165,6195,4515,0.7288,1851.8808,96,2541,1242,12.9375,1157.4255
406,ee13fd8e-9627-402e-9d3e-07d6f09c8597,44006176,6588,4908,0.745,2027.145,108,2721,1002,9.277777778,1126.191667
406,ee13fd8e-9627-402e-9d3e-07d6f09c8597,44017266,1680,0,0,0,150,3024,1,0.006666667,0
406,ee13fd8e-9627-402e-9d3e-07d6f09c8597,44017266,8067,6387,0.7917,2394.1008,150,3024,1484,9.893333333,957.64032
406,ee13fd8e-9627-402e-9d3e-07d6f09c8597,44023381,5217,3537,0.678,1711.95,85,2525,435,5.117647059,1208.435294
406,ee13fd8e-9627-402e-9d3e-07d6f09c8597,44027773,3192,1406,0.4405,998.6135,75,2267,419,5.586666667,798.8908
406,f0cb45f0-35c9-4a3c-9755-1003967b65ea,44012046,1680,0,0,0,400,3288,1,0.0025,0
406,f0cb45f0-35c9-4a3c-9755-1003967b65ea,44012046,11733,10053,0.8568,2817.1584,400,3288,4740,11.85,422.57376
406,f0cb45f0-35c9-4a3c-9755-1003967b65ea,44012046,23298,660,0.0283,93.0504,400,3288,34,0.085,13.95756
406,f0cb45f0-35c9-4a3c-9755-1003967b65ea,44012046,23856,939,0.0394,129.5472,400,3288,6,0.015,19.43208
406,f0cb45f0-35c9-4a3c-9755-1003967b65ea,44012046,23952,963,0.0402,132.1776,400,3288,2,0.005,19.82664
406,f0cb45f0-35c9-4a3c-9755-1003967b65ea,44012046,24144,5127,0.2124,698.3712,400,3288,113,0.2825,104.75568
406,f0cb45f0-35c9-4a3c-9755-1003967b65ea,44014076,14820,10740,0.7247,3306.8061,85,4563,1239,14.57647059,2334.216071
406,f3ccff50-fc58-4430-804b-b928b8dba3f9,44010298,5568,3888,0.6983,1314.2006,123,1882,307,2.495934959,641.0734634
406,f7731d6e-7886-4695-8fd7-36f170dc6562,43987148,6576,4896,0.7445,2100.979,108,2822,460,4.259259259,1167.210556
406,f7731d6e-7886-4695-8fd7-36f170dc6562,44007709,2907,1227,0.4221,946.7703,45,2243,168,3.733333333,1262.3604
406,f7731d6e-7886-4695-8fd7-36f170dc6562,44021119,14061,12381,0.8805,3135.4605,192,3561,1524,7.9375,979.8314063
407,15ac2f06-2b3a-4676-9a98-0c6caf8c8460,44003853,5487,3678,0.6703,1699.2105,23,2535,275,11.95652174,4432.723043
407,15ac2f06-2b3a-4676-9a98-0c6caf8c8460,44038086,16011,11688,0.73,2409,56,3300,656,11.71428571,2581.071429
407,15ac2f06-2b3a-4676-9a98-0c6caf8c8460,44040007,4554,3174,0.697,1637.95,176,2350,308,1.75,558.3920455
407,15ac2f06-2b3a-4676-9a98-0c6caf8c8460,44045424,14541,2949,0.2028,737.178,78,3635,541,6.935897436,567.06
407,2f0bf9b1-c529-4153-bd49-20e9d46e33b1,44017046,8979,4364,0.486,1531.386,63,3151,664,10.53968254,1458.462857
407,2f0bf9b1-c529-4153-bd49-20e9d46e33b1,44017588,3726,2346,0.6296,1532.4464,67,2434,299,4.462686567,1372.34006
407,2f0bf9b1-c529-4153-bd49-20e9d46e33b1,44020235,16407,4085,0.249,955.662,25,3838,329,13.16,2293.5888
407,2f0bf9b1-c529-4153-bd49-20e9d46e33b1,44021052,5850,4044,0.6913,1870.6578,46,2706,406,8.826086957,2439.988435
407,2f0bf9b1-c529-4153-bd49-20e9d46e33b1,44021829,5754,4374,0.7602,2093.5908,39,2754,434,11.12820513,3220.908923
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,2940,1560,0.5306,749.2072,26,1412,186,7.153846154,1728.939692
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,13230,11091,0.8383,2638.1301,106,3147,925,8.726415094,1493.281189
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,6780,5400,0.7965,2199.933,82,2762,552,6.731707317,1609.707073
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44046358,1536,156,0.1016,873.0488,33,8593,24,0.727272727,1587.361455
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,10509,3846,0.366,1143.75,24,3125,409,17.04166667,2859.375
407,83192099-03ff-42ec-9b8a-ed68a9b16bd6,43980567,6546,5166,0.7892,2250.7984,29,2852,452,15.5862069,4656.824276
407,83192099-03ff-42ec-9b8a-ed68a9b16bd6,44019175,7293,2097,0.2875,588.5125,32,2047,232,7.25,1103.460938
407,8e68de20-e181-42c9-95bd-4a6fd890f4a9,43939015,26175,1951,0.0745,742.0945,42,9961,270,6.428571429,1060.135
407,8e68de20-e181-42c9-95bd-4a6fd890f4a9,44023381,5217,3837,0.7355,1857.1375,45,2525,448,9.955555556,2476.183333
407,8e68de20-e181-42c9-95bd-4a6fd890f4a9,44026796,1380,0,0,0,35,3135,1,0.028571429,0
407,8e68de20-e181-42c9-95bd-4a6fd890f4a9,44026796,8742,3808,0.4356,1365.606,35,3135,462,13.2,2341.038857
407,991f2c93-8a98-4a88-b9eb-084e9e2f016f,44017054,8046,3202,0.398,1093.306,37,2747,311,8.405405405,1772.928649
407,a2ad4028-7803-4df9-a5ad-5164629949e7,44024605,8607,1042,0.1211,424.4555,35,3505,207,5.914285714,727.638
407,a968156b-94ac-4274-9a76-b2310e8f8822,44028663,8073,5871,0.7272,2244.8664,21,3087,440,20.95238095,6413.904
407,b882783c-1dc3-4b16-96d9-516bb4b305ae,44011112,3855,2475,0.642,1549.146,28,2413,229,8.178571429,3319.598571
407,d62e979f-9b86-4f5f-9853-7dca35ad500c,43995168,6972,5592,0.8021,2130.3776,28,2656,467,16.67857143,4565.094857
407,f403dfd1-218a-4d8e-be95-009f92af8036,44056972,10305,3607,0.35,1246,14,3560,72,5.142857143,5340
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,5487,4107,0.7485,1897.4475,99,2535,299,3.02020202,1149.968182
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,8817,7437,0.8435,2464.707,43,2922,541,12.58139535,3439.126047
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,9627,1477,0.1534,486.8916,25,3174,170,6.8,1168.53984
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,5292,2448,0.4626,1237.455,22,2675,145,6.590909091,3374.877273
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,4608,1639,0.3557,654.488,35,1840,147,4.2,1121.979429
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,3888,2508,0.6451,1549.5302,23,2402,252,10.95652174,4042.252696
407,fed87984-63c4-4486-a6d5-2610c192cfad,43992782,7890,6510,0.8251,2381.2386,41,2886,604,14.73170732,3484.739415
407,fed87984-63c4-4486-a6d5-2610c192cfad,44017266,8613,7233,0.8398,2513.5214,29,2993,391,13.48275862,5200.389103
408,21fdce87-e698-49c7-bf62-7aa2ac03220c,43995168,3097,2337,0.7546,2052.512,30,2720,337,11.23333333,4105.024
408,21fdce87-e698-49c7-bf62-7aa2ac03220c,44005724,3276,2516,0.768,2019.072,16,2629,163,10.1875,7571.52
408,21fdce87-e698-49c7-bf62-7aa2ac03220c,44021829,760,0,0,0,53,2754,1,0.018867925,0
408,21fdce87-e698-49c7-bf62-7aa2ac03220c,44021829,2932,1873,0.6388,1759.2552,53,2754,346,6.528301887,1991.60966
408,21fdce87-e698-49c7-bf62-7aa2ac03220c,44021829,9592,703,0.0733,201.8682,53,2754,14,0.264150943,228.5300377
408,21fdce87-e698-49c7-bf62-7aa2ac03220c,44021829,11520,929,0.0806,221.9724,53,2754,25,0.471698113,251.2895094
408,21fdce87-e698-49c7-bf62-7aa2ac03220c,44021829,13597,817,0.0601,165.5154,53,2754,37,0.698113208,187.3759245
408,21fdce87-e698-49c7-bf62-7aa2ac03220c,44021829,16302,1072,0.0658,181.2132,53,2754,38,0.716981132,205.1470189
408,f263b22f-c738-4e9b-8cfe-c8b8a7b42b93,44088032,4443,3683,0.8289,2503.278,110,3020,219,1.990909091,1365.424364
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,11756,5328,0.4532,1324.2504,123,2922,628,5.105691057,645.9758049
409,66b37102-f0be-4d71-9f94-e5d9b7f80244,44044248,12548,8289,0.6606,1986.4242,27,3007,410,15.18518519,4414.276
409,66b37102-f0be-4d71-9f94-e5d9b7f80244,44051779,11916,5938,0.4983,1382.2842,15,2774,179,11.93333333,5529.1368
409,66b37102-f0be-4d71-9f94-e5d9b7f80244,44052070,9100,5664,0.6224,1727.16,12,2775,179,14.91666667,8635.8
409,66b37102-f0be-4d71-9f94-e5d9b7f80244,44055362,8804,6772,0.7692,1993.7664,46,2592,597,12.97826087,2600.56487
409,66b37102-f0be-4d71-9f94-e5d9b7f80244,44058190,8256,6224,0.7539,2047.5924,36,2716,324,9,3412.654
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,21348,19316,0.9048,2985.84,53,3300,1003,18.9245283,3380.196226
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,4836,2804,0.5798,1287.7358,72,2221,603,8.375,1073.113167
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,6892,4860,0.7052,1750.3064,59,2482,479,8.118644068,1779.97261
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,7628,2762,0.3621,921.5445,51,2545,348,6.823529412,1084.17
410,2957cea6-5c42-4094-8359-60727745f802,44133905,4554,3033,0.666,1715.616,69,2576,298,4.31884058,1491.84
410,309ffda2-1cce-4c29-9af8-73933a2dd59a,44102158,7107,5586,0.786,2335.206,171,2971,799,4.67251462,819.3705263
410,7f828046-9b3d-4864-b8cf-a74842349374,44116340,11292,4197,0.3717,1281.6216,49,3448,208,4.244897959,1569.332571
411,642b557c-a5c2-4aa9-b90a-92f18c688606,44143300,6939,4044,0.5828,1581.7192,50,2714,476,9.52,1898.06304
411,642b557c-a5c2-4aa9-b90a-92f18c688606,44152243,7095,5715,0.8055,2139.408,36,2656,361,10.02777778,3565.68
411,642b557c-a5c2-4aa9-b90a-92f18c688606,44163141,7458,2628,0.3524,965.2236,50,2739,328,6.56,1158.26832
411,642b557c-a5c2-4aa9-b90a-92f18c688606,44163575,1380,0,0,0,175,3537,1,0.005714286,0
411,642b557c-a5c2-4aa9-b90a-92f18c688606,44163575,8595,7215,0.8394,2968.9578,175,3537,907,5.182857143,1017.928389
411,642b557c-a5c2-4aa9-b90a-92f18c688606,44163575,27081,3165,0.1169,413.4753,175,3537,123,0.702857143,141.76296
411,642b557c-a5c2-4aa9-b90a-92f18c688606,44164137,1452,72,0.0496,643.6592,42,12977,16,0.380952381,919.5131429
411,7d2792b3-b1e5-4099-be2c-df707fb42d0b,44113324,9588,6395,0.667,1970.985,60,2955,382,6.366666667,1970.985
411,7d2792b3-b1e5-4099-be2c-df707fb42d0b,44124546,4998,2749,0.55,1341.45,31,2439,174,5.612903226,2596.354839
411,7d2792b3-b1e5-4099-be2c-df707fb42d0b,44134910,9939,7944,0.7993,2543.3726,31,3182,477,15.38709677,4922.656645
411,9a4d6651-639a-4f9c-b974-6130abd35ab6,44151239,2712,1332,0.4912,1178.88,11,2400,64,5.818181818,6430.254545
411,c2ea1a50-1770-43f6-a88b-bd3d84825652,44171204,4773,1549,0.3245,787.5615,21,2427,179,8.523809524,2250.175714
411,c2ea1a50-1770-43f6-a88b-bd3d84825652,44187838,9858,1286,0.1305,432.6075,45,3315,156,3.466666667,576.81
411,c2ea1a50-1770-43f6-a88b-bd3d84825652,44190742,7590,3245,0.4275,1254.285,23,2934,264,11.47826087,3272.047826
